# index, gene, tax_id, _pos
428,4896,2539514,"array([ 2.6408009 , -0.76100756])"
429,4896,2539525,"array([ 2.83854391, -0.7469494 ])"
430,4896,2539533,"array([ 2.5658796 , -0.94106854])"
431,4896,2539575,"array([ 2.56938966, -0.69580366])"
432,4896,2539576,"array([ 2.54406113, -0.69603872])"
433,4896,2539583,"array([ 2.51704527, -0.66101049])"
434,4896,2539593,"array([ 2.38281758, -0.8699811 ])"
435,4896,2539600,"array([ 2.52673003, -0.71118755])"
436,4896,2539628,"array([ 2.65501532, -0.7593305 ])"
437,4896,2539706,"array([ 2.6356762 , -0.56081402])"
438,4896,2539711,"array([ 2.65173472, -0.78667719])"
439,4896,2539715,"array([ 2.68293777, -0.73601093])"
440,4896,2539729,"array([ 2.56282232, -0.58968994])"
441,4896,2539736,"array([ 2.48087843, -0.67503151])"
442,4896,2539738,"array([ 2.63505926, -0.49085163])"
443,4896,2539750,"array([ 2.54699632, -0.96598738])"
444,4896,2539774,"array([ 2.52538729, -0.63734664])"
445,4896,2539809,"array([ 2.47944462, -0.72286442])"
446,4896,2539827,"array([ 2.31637315, -0.79173291])"
447,4896,2539841,"array([ 2.78353284, -0.64861203])"
448,4896,2539857,"array([ 2.68577863, -0.6883092 ])"
449,4896,2539875,"array([ 2.45894604, -0.78852645])"
450,4896,2539895,"array([ 2.54848728, -0.48069298])"
451,4896,2539913,"array([ 2.54659268, -0.73647409])"
452,4896,2539925,"array([ 2.63254249, -0.62676457])"
453,4896,2539931,"array([ 2.42257049, -0.87990756])"
454,4896,2539939,"array([ 2.54924759, -0.59485317])"
455,4896,2539944,"array([ 2.57468319, -0.5535227 ])"
456,4896,2539961,"array([ 2.49999565, -0.64736181])"
457,4896,2539984,"array([ 2.76650053, -0.67070695])"
458,4896,2540016,"array([ 2.67111437, -0.86247025])"
459,4896,2540023,"array([ 2.59846886, -0.72530204])"
460,4896,2540026,"array([ 2.54801189, -0.68588252])"
461,4896,2540029,"array([ 2.66024346, -0.76577635])"
462,4896,2540061,"array([ 2.66527265, -0.7517421 ])"
463,4896,2540070,"array([ 2.5859362 , -0.52695142])"
464,4896,2540074,"array([ 2.42300977, -0.97414031])"
465,4896,2540086,"array([ 2.61984071, -0.65795559])"
466,4896,2540093,"array([ 2.75696001, -0.80728972])"
467,4896,2540095,"array([ 2.52159011, -0.7824444 ])"
468,4896,2540127,"array([ 2.8187523 , -0.76745659])"
469,4896,2540139,"array([ 2.53017385, -0.80343497])"
470,4896,2540146,"array([ 2.66084751, -0.68462867])"
471,4896,2540165,"array([ 2.51432636, -0.8970266 ])"
472,4896,2540184,"array([ 2.68724357, -0.54603649])"
473,4896,2540192,"array([ 2.76434308, -0.73356313])"
474,4896,2540222,"array([ 2.78202191, -0.84249228])"
