# index, gene, tax_id, _pos
253,9606,7428,"array([0.66493807, 2.00285992])"
254,9606,8242,"array([0.84007017, 2.03083348])"
255,9606,4217,"array([0.77093191, 1.47154339])"
256,9606,5536,"array([0.64729865, 1.23713786])"
257,9606,142679,"array([0.69269489, 1.23564338])"
258,9606,4224,"array([1.72497571, 3.1704929 ])"
259,9606,4233,"array([0.62403138, 2.00852592])"
260,9606,1111,"array([0.73131806, 2.13364817])"
261,9606,6829,"array([0.15756501, 2.63214243])"
262,9606,4281,"array([1.04227048, 3.06893389])"
263,9606,4286,"array([0.41930933, 1.41291662])"
264,9606,1017,"array([0.64340531, 1.71678633])"
265,9606,7030,"array([0.30476032, 1.21021081])"
266,9606,4297,"array([0.67796824, 2.36029869])"
267,9606,4313,"array([ 3.06519248, -1.34531906])"
268,9606,10298,"array([ 3.04041049, -1.40737049])"
269,9606,4332,"array([1.21220727, 2.81616385])"
270,9606,4337,"array([1.5091094 , 3.01310106])"
271,9606,5422,"array([0.91114305, 2.27798789])"
272,9606,7415,"array([0.32208716, 2.54710911])"
273,9606,8318,"array([1.36795469, 2.42706121])"
274,9606,9837,"array([1.36590554, 2.46590253])"
275,9606,4435,"array([3.14958326, 5.85808003])"
276,9606,3312,"array([3.09166619, 5.89184436])"
277,9606,4487,"array([1.21444326, 2.26832873])"
278,9606,1387,"array([0.71621201, 2.09610593])"
279,9606,6667,"array([1.50195378, 2.17989036])"
280,9606,6908,"array([1.38195861, 2.61184344])"
281,9606,4488,"array([0.98465017, 6.43005403])"
282,9606,5308,"array([0.95154402, 6.49227213])"
283,9606,4543,"array([1.0710628, 2.726819 ])"
284,9606,4602,"array([0.4860632 , 1.94672492])"
285,9606,4604,"array([0.78563302, 1.53470402])"
286,9606,8329,"array([0.23955095, 2.54961514])"
287,9606,4605,"array([0.71543065, 1.93832964])"
288,9606,904,"array([0.90693318, 1.9957715 ])"
289,9606,157,"array([0.23350099, 2.01404758])"
290,9606,226,"array([0.57595229, 2.43562022])"
291,9606,513,"array([0.33592394, 1.79333986])"
292,9606,657,"array([0.32389751, 1.85835459])"
293,9606,663,"array([0.19640795, 2.05730019])"
294,9606,666,"array([0.10390293, 1.98579361])"
295,9606,695,"array([0.20150418, 1.86814467])"
296,9606,8725,"array([0.54963775, 2.67236315])"
297,9606,817,"array([0.31470891, 1.92728484])"
298,9606,818,"array([0.87834416, 1.77596589])"
